DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
01/28/2015 18:56:05, 000, 140, 910, 000, 100, 030, 100, 096, 100, 100, 100, 100
01/28/2015 19:03:22, 000, 000, 910, 000, 000, 030, 100, 096, 100, 100, 100, 100
01/29/2015 15:03:42, 000, 050, 960, 000, 985, 040, 100, 096, 100, 100, 100, 100
01/29/2015 15:21:57, 000, 040, 950, 000, 960, 015, 100, 096, 100, 100, 100, 100
01/29/2015 15:36:20, 000, 040, 950, 000, 945, 000, 100, 096, 100, 100, 100, 100
01/31/2015 14:42:11, 000, 990, 900, 000, 955, 010, 100, 096, 100, 100, 100, 100
01/31/2015 14:54:00, 000, 980, 890, 000, 965, 020, 100, 096, 100, 100, 100, 100
02/03/2015 15:10:21, 000, 970, 890, 000, 965, 020, 100, 096, 100, 100, 100, 100
02/03/2015 16:03:30, 000, 000, 920, 000, 965, 020, 100, 096, 100, 100, 100, 100
02/04/2015 15:55:24, 000, 000, 920, 000, 950, 005, 100, 096, 100, 100, 100, 100
02/05/2015 13:50:10, 000, 970, 890, 000, 930, 985, 100, 096, 100, 100, 100, 100
02/05/2015 14:03:18, 000, 960, 880, 000, 930, 985, 100, 096, 100, 100, 100, 100
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
