Material ID, Front Time, Back Time, Front Thickness, Back Thickness
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
8, 0, 50, 0, 50
31, 0, 75, 0, 150
30, 0, 318, 0, 350
31, 0, 655, 0, 1310
30, 0, 645, 0, 710
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
9, 50, 50, 50, 50
27, 177, 177, 353, 353
29, 345, 0, 689, 0
26, 119, 119, 131, 131
28, 1726, 0, 1899, 0
27, 414, 414, 828, 828
26, 415, 415, 457, 457
30, 0, 225, 0, 247
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
9, 50, 50, 50, 50
29, 565, 0, 1130, 0
27, 79, 79, 158, 158
4, 132, 0, 132, 0
28, 727, 0, 800, 0
26, 279, 279, 307, 307
31, 0, 266, 0, 531
27, 421, 421, 842, 842
30, 0, 640, 0, 704
26, 93, 93, 102, 102
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
6, 50, 0, 50, 0
29, 169, 0, 337, 0
28, 231, 0, 254, 0
4, 220, 0, 220, 0
29, 450, 0, 900, 0
28, 455, 0, 500, 0
29, 227, 0, 454, 0
28, 184, 0, 202, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
9, 50, 50, 50, 50
27, 75, 75, 150, 150
26, 318, 318, 350, 350
27, 655, 655, 1310, 1310
26, 736, 736, 810, 810
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
9, 50, 50, 50, 50
27, 75, 75, 150, 150
26, 318, 318, 350, 350
27, 655, 655, 1310, 1310
26, 645, 645, 710, 710
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
9, 50, 50, 50, 50
27, 75, 75, 150, 150
26, 318, 318, 350, 350
27, 655, 655, 1310, 1310
26, 645, 645, 710, 710
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
9, 50, 50, 50, 50
27, 65, 65, 130, 130
26, 273, 273, 300, 300
27, 565, 565, 1130, 1130
26, 564, 564, 620, 620
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
6, 50, 0, 50, 0
29, 338, 0, 675, 0
28, 805, 0, 886, 0
29, 335, 0, 670, 0
28, 801, 0, 881, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
6, 50, 0, 50, 0
28, 318, 0, 350, 0
29, 467, 0, 934, 0
28, 906, 0, 997, 0
