DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
11/11/2014 14:15:14, 000, 960, 060, 000, 930, 025, 100, 096, 100, 100, 100, 100
11/11/2014 14:28:06, 000, 960, 060, 000, 960, 055, 100, 096, 100, 100, 100, 100
11/11/2014 14:50:23, 000, 960, 060, 000, 970, 065, 100, 096, 100, 100, 100, 100
11/13/2014 10:33:39, 000, 945, 045, 000, 970, 065, 100, 096, 100, 100, 100, 100
11/13/2014 10:45:31, 000, 945, 045, 000, 975, 070, 100, 096, 100, 100, 100, 100
11/14/2014 18:25:10, 000, 995, 095, 000, 980, 080, 100, 096, 100, 100, 100, 100
11/14/2014 18:41:20, 000, 025, 125, 000, 990, 090, 100, 096, 100, 100, 100, 100
11/14/2014 18:51:24, 000, 350, 135, 000, 950, 090, 100, 096, 100, 100, 100, 100
11/14/2014 19:02:29, 000, 000, 135, 000, 950, 090, 100, 096, 100, 100, 100, 100
11/14/2014 19:02:42, 000, 000, 135, 000, 800, 090, 100, 096, 100, 100, 100, 100
11/14/2014 19:02:54, 000, 000, 135, 000, 900, 090, 100, 096, 100, 100, 100, 100
11/14/2014 19:14:06, 000, 000, 155, 000, 900, 120, 100, 096, 100, 100, 100, 100
11/14/2014 19:15:22, 000, 055, 155, 000, 980, 120, 100, 096, 100, 100, 100, 100
11/17/2014 14:41:18, 000, 015, 115, 000, 970, 110, 100, 096, 100, 100, 100, 100
11/17/2014 15:01:07, 000, 995, 095, 000, 965, 105, 100, 096, 100, 100, 100, 100
11/17/2014 15:10:56, 000, 985, 085, 000, 965, 105, 100, 096, 100, 100, 100, 100
11/20/2014 12:23:11, 000, 015, 115, 000, 965, 105, 100, 096, 100, 100, 100, 100
11/20/2014 13:58:31, 000, 035, 135, 000, 960, 105, 100, 096, 100, 100, 100, 100
11/20/2014 17:03:31, 000, 015, 115, 000, 980, 125, 100, 096, 100, 100, 100, 100
11/20/2014 17:28:37, 000, 005, 105, 000, 000, 145, 100, 096, 100, 100, 100, 100
11/20/2014 18:08:05, 000, 000, 100, 000, 000, 145, 100, 096, 100, 100, 100, 100
11/21/2014 09:06:19, 000, 030, 130, 000, 970, 125, 100, 096, 100, 100, 100, 100
11/21/2014 09:17:36, 000, 050, 150, 000, 965, 125, 100, 096, 100, 100, 100, 100
11/21/2014 13:54:41, 000, 000, 150, 000, 965, 125, 100, 096, 100, 100, 100, 100
11/24/2014 10:48:02, 000, 910, 100, 000, 920, 100, 100, 096, 100, 100, 100, 100
11/24/2014 11:02:52, 000, 900, 000, 000, 920, 100, 100, 096, 100, 100, 100, 100
11/24/2014 11:22:00, 000, 920, 020, 000, 935, 115, 100, 096, 100, 100, 100, 100
11/24/2014 11:40:47, 000, 930, 030, 000, 935, 115, 100, 096, 100, 100, 100, 100
11/25/2014 14:31:55, 000, 920, 030, 000, 935, 115, 100, 096, 100, 100, 100, 100
11/25/2014 15:38:03, 000, 930, 040, 000, 945, 125, 100, 096, 100, 100, 100, 100
11/26/2014 11:58:17, 000, 920, 030, 000, 930, 115, 100, 096, 100, 100, 100, 100
11/26/2014 18:13:30, 000, 925, 035, 000, 930, 115, 100, 096, 100, 100, 100, 100
11/27/2014 13:42:48, 000, 965, 075, 000, 940, 125, 100, 096, 100, 100, 100, 100
11/27/2014 13:56:14, 000, 000, 110, 000, 945, 130, 100, 096, 100, 100, 100, 100
11/27/2014 14:10:51, 000, 020, 130, 000, 945, 130, 100, 096, 100, 100, 100, 100
11/28/2014 16:13:35, 000, 010, 120, 000, 925, 110, 100, 096, 100, 100, 100, 100
11/28/2014 17:38:12, 000, 015, 120, 000, 925, 110, 100, 096, 100, 100, 100, 100
11/28/2014 17:50:48, 000, 025, 130, 000, 925, 110, 100, 096, 100, 100, 100, 100
