DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
11/23/2014 22:15:34, 000, 970, 200, 000, 020, 160, 100, 100, 100, 100, 100, 100
11/23/2014 22:26:03, 000, 950, 120, 000, 030, 160, 100, 100, 100, 100, 100, 100
11/23/2014 22:45:49, 000, 950, 160, 000, 030, 180, 100, 100, 100, 100, 100, 100
11/23/2014 22:50:08, 000, 950, 180, 000, 030, 180, 100, 100, 100, 100, 100, 100
11/24/2014 03:34:27, 000, 000, 000, 000, 000, 000, 100, 100, 100, 100, 100, 100
11/24/2014 18:08:45, 000, 030, 000, 000, 070, 000, 100, 100, 100, 100, 100, 100
11/24/2014 18:10:07, 000, 030, 030, 000, 070, 030, 100, 100, 100, 100, 100, 100
11/24/2014 18:18:42, 000, 030, 060, 000, 070, 060, 100, 100, 100, 100, 100, 100
11/24/2014 18:19:03, 000, 000, 060, 000, 100, 060, 100, 100, 100, 100, 100, 100
11/24/2014 18:30:09, 000, 000, 060, 000, 120, 060, 100, 100, 100, 100, 100, 100
11/24/2014 18:30:28, 000, 000, 090, 000, 120, 090, 100, 100, 100, 100, 100, 100
11/24/2014 18:41:05, 000, 970, 090, 000, 120, 090, 100, 100, 100, 100, 100, 100
11/24/2014 18:54:24, 000, 970, 090, 000, 120, 090, 100, 100, 100, 100, 100, 100
11/24/2014 18:55:22, 000, 970, 090, 000, 120, 090, 100, 100, 100, 100, 100, 100
11/24/2014 19:02:31, 000, 970, 090, 000, 120, 090, 100, 100, 100, 100, 100, 100
11/24/2014 19:32:57, 000, 970, 090, 000, 120, 090, 100, 100, 100, 100, 100, 100
11/25/2014 10:08:12, 000, 930, 060, 000, 070, 060, 100, 100, 100, 100, 100, 100
11/25/2014 10:34:38, 000, 925, 060, 000, 040, 050, 100, 100, 100, 100, 100, 100
11/25/2014 10:48:15, 000, 935, 060, 000, 045, 050, 100, 100, 100, 100, 100, 100
11/25/2014 11:28:36, 000, 930, 060, 000, 035, 050, 100, 100, 100, 100, 100, 100
11/25/2014 15:06:50, 000, 925, 060, 000, 035, 050, 100, 100, 100, 100, 100, 100
11/26/2014 10:01:00, 000, 975, 085, 000, 035, 070, 100, 100, 100, 100, 100, 100
11/26/2014 10:22:46, 000, 995, 105, 000, 030, 070, 100, 100, 100, 100, 100, 100
11/26/2014 10:47:59, 000, 015, 105, 000, 030, 070, 100, 100, 100, 100, 100, 100
11/26/2014 11:28:08, 000, 010, 105, 000, 025, 070, 100, 100, 100, 100, 100, 100
11/26/2014 14:48:16, 000, 010, 105, 000, 040, 065, 100, 100, 100, 100, 100, 100
11/26/2014 15:33:58, 000, 010, 105, 000, 040, 060, 100, 100, 100, 100, 100, 100
11/26/2014 16:55:58, 000, 005, 105, 000, 020, 060, 100, 100, 100, 100, 100, 100
11/28/2014 12:21:21, 000, 025, 125, 000, 030, 070, 100, 100, 100, 100, 100, 100
11/28/2014 12:34:55, 000, 005, 125, 000, 010, 070, 100, 100, 100, 100, 100, 100
11/28/2014 12:52:44, 000, 995, 125, 000, 005, 070, 100, 100, 100, 100, 100, 100
11/28/2014 13:06:40, 000, 990, 125, 000, 005, 070, 100, 100, 100, 100, 100, 100
12/06/2014 20:00:21, 000, 000, 000, 000, 000, 000, 100, 100, 100, 100, 100, 100
12/06/2014 20:04:46, 000, 000, 000, 000, 000, 000, 100, 100, 100, 100, 100, 100
12/06/2014 23:06:55, 000, 000, 000, 000, 990, 000, 100, 100, 100, 100, 100, 100
12/06/2014 23:13:27, 000, 010, 010, 000, 010, 010, 100, 100, 100, 100, 100, 100
12/06/2014 23:28:03, 000, 000, 010, 000, 000, 010, 100, 100, 100, 100, 100, 100
12/06/2014 23:41:55, 000, 000, 010, 000, 990, 010, 100, 100, 100, 100, 100, 100
12/09/2014 15:31:34, 000, 900, 010, 000, 980, 010, 100, 100, 100, 100, 100, 100
12/09/2014 15:44:27, 000, 800, 010, 000, 990, 010, 100, 100, 100, 100, 100, 100
12/09/2014 15:57:26, 000, 810, 010, 000, 000, 010, 100, 100, 100, 100, 100, 100
12/09/2014 16:25:17, 000, 820, 010, 000, 010, 010, 100, 100, 100, 100, 100, 100
12/09/2014 16:34:47, 000, 830, 010, 020, 200, 010, 100, 100, 100, 100, 100, 100
12/09/2014 16:44:22, 000, 820, 010, 020, 200, 010, 100, 100, 100, 100, 100, 100
12/09/2014 16:44:58, 000, 830, 010, 020, 020, 010, 100, 100, 100, 100, 100, 100
12/09/2014 16:59:20, 000, 830, 010, 020, 200, 010, 100, 100, 100, 100, 100, 100
12/09/2014 17:12:09, 000, 810, 010, 020, 000, 010, 100, 100, 100, 100, 100, 100
12/09/2014 17:24:19, 000, 910, 010, 020, 000, 010, 100, 100, 100, 100, 100, 100
12/09/2014 17:35:17, 000, 920, 010, 020, 000, 010, 100, 100, 100, 100, 100, 100
12/09/2014 17:47:16, 000, 930, 010, 020, 000, 010, 100, 100, 100, 100, 100, 100
12/10/2014 12:14:33, 000, 980, 010, 020, 050, 010, 100, 100, 100, 100, 100, 100
12/10/2014 12:23:49, 000, 930, 010, 020, 020, 010, 100, 100, 100, 100, 100, 100
12/10/2014 12:32:39, 000, 920, 010, 020, 030, 010, 100, 100, 100, 100, 100, 100
12/10/2014 12:41:05, 000, 910, 010, 020, 040, 010, 100, 100, 100, 100, 100, 100
12/10/2014 12:48:54, 000, 910, 010, 020, 050, 010, 100, 100, 100, 100, 100, 100
12/10/2014 13:33:22, 000, 905, 010, 020, 055, 010, 100, 100, 100, 100, 100, 100
12/10/2014 13:52:53, 000, 895, 010, 020, 055, 010, 100, 100, 100, 100, 100, 100
12/10/2014 14:06:42, 000, 895, 010, 020, 035, 010, 100, 100, 100, 100, 100, 100
12/10/2014 15:46:15, 000, 895, 010, 020, 025, 010, 100, 100, 100, 100, 100, 100
12/10/2014 16:21:30, 000, 895, 010, 020, 015, 010, 100, 100, 100, 100, 100, 100
12/10/2014 16:30:02, 000, 895, 010, 020, 005, 010, 100, 100, 100, 100, 100, 100
12/10/2014 19:08:26, 000, 905, 010, 020, 965, 960, 100, 100, 100, 100, 100, 100
12/10/2014 19:23:40, 000, 895, 010, 020, 955, 910, 100, 100, 100, 100, 100, 100
12/10/2014 19:39:27, 000, 905, 010, 020, 945, 910, 100, 100, 100, 100, 100, 100
12/10/2014 19:52:46, 000, 915, 010, 020, 945, 910, 100, 100, 100, 100, 100, 100
12/10/2014 20:06:58, 000, 925, 010, 020, 955, 910, 100, 100, 100, 100, 100, 100
12/10/2014 20:21:03, 000, 925, 010, 020, 005, 910, 100, 100, 100, 100, 100, 100
12/10/2014 20:33:15, 000, 925, 010, 020, 995, 910, 100, 100, 100, 100, 100, 100
